period,er,Date,Symbol
3,0.004148848462944538,2025-09-19,CRK
4,0.004082617930084263,2025-09-19,CRK
5,0.004228718633279209,2025-09-19,CRK
6,0.010796841688545361,2025-09-19,CRK
7,0.006634149932810776,2025-09-19,CRK
8,0.005054750015115676,2025-09-19,CRK
9,0.004055748171240233,2025-09-19,CRK
10,0.005608183585805872,2025-09-19,CRK
11,0.0029400030813800915,2025-09-19,CRK
12,0.0062653009557977896,2025-09-19,CRK
13,0.006377205386958596,2025-09-19,CRK
14,0.009811640723477101,2025-09-19,CRK
1,0.0003368872904551583,2025-09-19,CRM
2,0.0027199843483475127,2025-09-19,CRM
3,-0.0013667024629016777,2025-09-19,CRM
4,-0.001972914712447305,2025-09-19,CRM
5,-0.00012400702408892598,2025-09-19,CRM
6,-0.002516349427740616,2025-09-19,CRM
7,-0.00029568701338793984,2025-09-19,CRM
8,0.003436627196881485,2025-09-19,CRM
9,0.0032320773902315522,2025-09-19,CRM
10,0.00020609982509336668,2025-09-19,CRM
11,0.0054204791610726055,2025-09-19,CRM
12,-0.0012967469777447629,2025-09-19,CRM
13,0.0027884613116723102,2025-09-19,CRM
14,0.005940778839871569,2025-09-19,CRM
1,-7.128237569226857e-05,2025-09-19,CRNX
2,-0.0045735990737641756,2025-09-19,CRNX
3,0.007369464118856514,2025-09-19,CRNX
4,0.005791023293655873,2025-09-19,CRNX
5,0.008502812468023525,2025-09-19,CRNX
6,0.013274490275636317,2025-09-19,CRNX
7,0.011104313829790755,2025-09-19,CRNX
8,0.004768270802101872,2025-09-19,CRNX
9,0.00634396801663974,2025-09-19,CRNX
10,0.0009775852126732356,2025-09-19,CRNX
11,0.001851517857958311,2025-09-19,CRNX
12,0.004860560112051811,2025-09-19,CRNX
13,0.009664193838854425,2025-09-19,CRNX
14,0.004289135816345636,2025-09-19,CRNX
1,-0.000904508641637375,2025-09-19,CRON
2,-0.006691842970583836,2025-09-19,CRON
3,0.003359767860127579,2025-09-19,CRON
4,0.0005028600618823497,2025-09-19,CRON
5,0.006771373496888674,2025-09-19,CRON
6,0.008198981436773304,2025-09-19,CRON
7,0.0036264325429494226,2025-09-19,CRON
8,0.00793569019243325,2025-09-19,CRON
9,0.014307452137576322,2025-09-19,CRON
10,0.008669896971319847,2025-09-19,CRON
11,-0.002812599559631761,2025-09-19,CRON
12,0.0077946862886043265,2025-09-19,CRON
13,0.0030327878015930522,2025-09-19,CRON
14,-0.009619533236140104,2025-09-19,CRON
1,-0.0002591759219318187,2025-09-19,CROX
2,-0.005869290005452241,2025-09-19,CROX
3,0.004109484362640725,2025-09-19,CROX
4,0.0061958464859255494,2025-09-19,CROX
5,0.005197676312004928,2025-09-19,CROX
6,0.011635021919597244,2025-09-19,CROX
7,0.00908833992490545,2025-09-19,CROX
8,0.005788395339701259,2025-09-19,CROX
9,0.00503865146278134,2025-09-19,CROX
10,0.009839319653858628,2025-09-19,CROX
11,0.003997470059797282,2025-09-19,CROX
12,0.008741246421068894,2025-09-19,CROX
13,0.009233286291896165,2025-09-19,CROX
14,0.01644338502319851,2025-09-19,CROX
1,-0.0003828377617708583,2025-09-19,CRSP
2,-0.0012132674468171964,2025-09-19,CRSP
3,0.006800864620455299,2025-09-19,CRSP
4,0.0035821984185635796,2025-09-19,CRSP
5,0.00497318372912755,2025-09-19,CRSP
6,0.01034396047387598,2025-09-19,CRSP
7,0.013968548730304434,2025-09-19,CRSP
8,0.0041346082750517875,2025-09-19,CRSP
9,0.002712607070132991,2025-09-19,CRSP
10,-0.0008657533881081795,2025-09-19,CRSP
11,0.005202145466930751,2025-09-19,CRSP
12,0.0031522179554411907,2025-09-19,CRSP
13,0.010550953941522643,2025-09-19,CRSP
14,0.012593610239576787,2025-09-19,CRSP
1,0.000708790985735744,2025-09-19,CSCO
2,0.0019754190730359718,2025-09-19,CSCO
3,-0.00221037667643906,2025-09-19,CSCO
4,-0.0020858931174666316,2025-09-19,CSCO
5,-0.0010264213819655436,2025-09-19,CSCO
6,-0.001100082381608597,2025-09-19,CSCO
7,-0.0007681492536312939,2025-09-19,CSCO
8,0.002320112128598391,2025-09-19,CSCO
9,0.004852929563443209,2025-09-19,CSCO
10,-0.0016806870424675388,2025-09-19,CSCO
11,0.00700692230072096,2025-09-19,CSCO
12,-0.0026397176390818714,2025-09-19,CSCO
13,0.0009466561426687481,2025-09-19,CSCO
14,0.004553661338940948,2025-09-19,CSCO
1,0.0014202169932143046,2025-09-19,CSGP
2,-0.0005894229556940369,2025-09-19,CSGP
3,-0.0009983346533283006,2025-09-19,CSGP
4,-0.0006420279361320291,2025-09-19,CSGP
5,-0.004299287625858863,2025-09-19,CSGP
6,-0.006093178256068625,2025-09-19,CSGP
7,0.0015873351401859775,2025-09-19,CSGP
8,0.00894138166912721,2025-09-19,CSGP
9,0.004646950359649656,2025-09-19,CSGP
10,-0.0008774679332313862,2025-09-19,CSGP
11,0.0014248989875181688,2025-09-19,CSGP
12,-0.0029885837685329907,2025-09-19,CSGP
13,-0.0016822039620360465,2025-09-19,CSGP
14,-0.0019138502702550344,2025-09-19,CSGP
1,0.0010611693776396043,2025-09-19,CSIQ
2,-0.005074253262751317,2025-09-19,CSIQ
3,0.0017436177309453776,2025-09-19,CSIQ
4,0.006887700179730243,2025-09-19,CSIQ
5,0.006271184001252116,2025-09-19,CSIQ
6,0.010764373838165808,2025-09-19,CSIQ
7,0.01157705825402737,2025-09-19,CSIQ
8,0.0020213020702224845,2025-09-19,CSIQ
9,0.0013705971027357803,2025-09-19,CSIQ
10,-0.002722044336507969,2025-09-19,CSIQ
11,-0.0020988829788546625,2025-09-19,CSIQ
12,0.009188493107721811,2025-09-19,CSIQ
13,0.005986659481244789,2025-09-19,CSIQ
14,0.012829571311556768,2025-09-19,CSIQ
1,-8.162741068955022e-05,2025-09-19,CSTM
2,-0.0020335488052710135,2025-09-19,CSTM
3,0.003845407996583503,2025-09-19,CSTM
4,0.005163925342662134,2025-09-19,CSTM
5,0.007763080120484231,2025-09-19,CSTM
6,0.009159872407222063,2025-09-19,CSTM
7,0.008952758792115328,2025-09-19,CSTM
8,0.0022095825344979744,2025-09-19,CSTM
9,0.008029465588924244,2025-09-19,CSTM
10,0.003764957887027143,2025-09-19,CSTM
11,0.005943129485745233,2025-09-19,CSTM
12,0.012156510755735766,2025-09-19,CSTM
13,0.00881073157972184,2025-09-19,CSTM
14,0.007274872716976145,2025-09-19,CSTM
1,0.0004888564641309164,2025-09-19,CSX
2,0.0030537689560527644,2025-09-19,CSX
3,-0.0012622798923748537,2025-09-19,CSX
4,-0.002779601511213049,2025-09-19,CSX
5,7.085597950596882e-05,2025-09-19,CSX
6,-0.001127161727784672,2025-09-19,CSX
7,0.0001457702283617335,2025-09-19,CSX
8,0.0018285568311551881,2025-09-19,CSX
9,0.0013242155544129727,2025-09-19,CSX
10,0.00031355870385580943,2025-09-19,CSX
11,0.004647707082263605,2025-09-19,CSX
12,-0.0016462944991004899,2025-09-19,CSX
13,0.0019448159895805491,2025-09-19,CSX
14,0.004145927526385706,2025-09-19,CSX
1,0.0015384363094872848,2025-09-19,CTRA
2,-5.89164633528747e-05,2025-09-19,CTRA
3,-0.0024314072971479655,2025-09-19,CTRA
4,0.0005333813393608898,2025-09-19,CTRA
5,-0.004364022010156203,2025-09-19,CTRA
6,-0.0038544811411091984,2025-09-19,CTRA
7,-0.003182498526278407,2025-09-19,CTRA
8,0.0037999029354061453,2025-09-19,CTRA
9,0.001579332224829885,2025-09-19,CTRA
10,-0.0018834415682658214,2025-09-19,CTRA
11,-0.00049475293108032,2025-09-19,CTRA
12,-0.004721613103809397,2025-09-19,CTRA
13,-0.002672103065610249,2025-09-19,CTRA
14,0.0007418877100833365,2025-09-19,CTRA
1,-0.00083661482095699,2025-09-19,CTRE
2,-0.004002628031891483,2025-09-19,CTRE
3,0.003978321388201435,2025-09-19,CTRE
4,0.0033040551791321715,2025-09-19,CTRE
5,0.004855259968155096,2025-09-19,CTRE
6,0.005874067791569504,2025-09-19,CTRE
7,0.007659008764131514,2025-09-19,CTRE
8,-0.00018350856263755838,2025-09-19,CTRE
9,0.007356716489236908,2025-09-19,CTRE
10,0.0004182359592436397,2025-09-19,CTRE
11,-0.001459587555341582,2025-09-19,CTRE
12,0.006472492887845901,2025-09-19,CTRE
13,0.004812247445861794,2025-09-19,CTRE
14,0.005259284499893693,2025-09-19,CTRE
1,0.00027024037278866093,2025-09-19,CTSH
2,0.0003314566943021764,2025-09-19,CTSH
3,-0.0018298984741462417,2025-09-19,CTSH
4,0.001607703803665918,2025-09-19,CTSH
5,-0.004582841575308233,2025-09-19,CTSH
6,-0.0009080726408605415,2025-09-19,CTSH
7,-0.0027131308462137733,2025-09-19,CTSH
8,0.003976763181165672,2025-09-19,CTSH
9,0.004196515480858058,2025-09-19,CTSH
10,-0.00010319313632208505,2025-09-19,CTSH
11,0.001763221204946488,2025-09-19,CTSH
12,-0.00101401002740868,2025-09-19,CTSH
13,-0.002505072142181143,2025-09-19,CTSH
14,-1.3080184320233726e-06,2025-09-19,CTSH
1,0.0008567268447853071,2025-09-19,CTVA
2,-0.00017951574530370484,2025-09-19,CTVA
3,-0.0017812129211466263,2025-09-19,CTVA
4,0.001597734931835043,2025-09-19,CTVA
5,-0.0063505910583493965,2025-09-19,CTVA
6,-0.0053318216645102294,2025-09-19,CTVA
7,-0.003413828506825587,2025-09-19,CTVA
8,0.003567771798610391,2025-09-19,CTVA
9,0.004845950008931322,2025-09-19,CTVA
10,-0.002012989603528302,2025-09-19,CTVA
11,0.0009452642236730571,2025-09-19,CTVA
12,-0.003044895558771892,2025-09-19,CTVA
13,-0.0028207004081604588,2025-09-19,CTVA
14,0.0014057572107911793,2025-09-19,CTVA
1,-0.0010797666432910678,2025-09-19,CUBE
2,-0.0028003907680336326,2025-09-19,CUBE
3,0.004344239517366893,2025-09-19,CUBE
4,0.002697231661015421,2025-09-19,CUBE
5,0.005892859344706855,2025-09-19,CUBE
6,0.01149968393038691,2025-09-19,CUBE
7,0.006145167294640639,2025-09-19,CUBE
8,-0.001213915055311839,2025-09-19,CUBE
9,0.006612391238489108,2025-09-19,CUBE
10,0.003745251361733559,2025-09-19,CUBE
11,0.003375068869303357,2025-09-19,CUBE
12,0.008006450860280309,2025-09-19,CUBE
13,0.007257018088580468,2025-09-19,CUBE
14,0.007847931019589121,2025-09-19,CUBE
1,-0.0006913083793382375,2025-09-19,CUK
2,-0.005326121977513293,2025-09-19,CUK
3,0.0025035771051042594,2025-09-19,CUK
4,0.003955555673912545,2025-09-19,CUK
5,0.004871059697642882,2025-09-19,CUK
6,0.017877977985784957,2025-09-19,CUK
7,0.01016750417566332,2025-09-19,CUK
8,0.004254991616118352,2025-09-19,CUK
9,0.00587328557314914,2025-09-19,CUK
10,0.012635655515410285,2025-09-19,CUK
11,0.006280830480392755,2025-09-19,CUK
12,0.005322342253883981,2025-09-19,CUK
13,0.010147883658239645,2025-09-19,CUK
14,0.00513316105818888,2025-09-19,CUK
1,0.00143720219117342,2025-09-19,CUZ
2,-0.00016046872005457503,2025-09-19,CUZ
3,-0.002774538598264919,2025-09-19,CUZ
4,-0.001318480553108144,2025-09-19,CUZ
5,-0.005303430067418231,2025-09-19,CUZ
6,-0.001939766414785356,2025-09-19,CUZ
7,-0.00310057535869129,2025-09-19,CUZ
8,0.0035456946171188554,2025-09-19,CUZ
9,0.0017613312672144017,2025-09-19,CUZ
10,-0.0001539943366417667,2025-09-19,CUZ
11,0.003625379538014619,2025-09-19,CUZ
12,-0.00642995121781187,2025-09-19,CUZ
13,-0.0025877473066028733,2025-09-19,CUZ
14,0.0008048592965013664,2025-09-19,CUZ
1,0.0017349387951555982,2025-09-19,CVE
2,-0.0012402700422934378,2025-09-19,CVE
3,-0.003484709852526322,2025-09-19,CVE
4,0.0005130785781287976,2025-09-19,CVE
5,-0.005051950684121201,2025-09-19,CVE
6,-0.0026393950450461947,2025-09-19,CVE
7,-0.0012485303549696666,2025-09-19,CVE
8,0.0028264501957421537,2025-09-19,CVE
9,0.0020178566771683897,2025-09-19,CVE
10,-0.0014725593821192954,2025-09-19,CVE
11,0.0023629658816907624,2025-09-19,CVE
12,-0.004965666275271795,2025-09-19,CVE
13,-0.00045977258451134525,2025-09-19,CVE
14,0.0009744901918752266,2025-09-19,CVE
1,0.00027951880869379664,2025-09-19,CVNA
2,0.0003232597243226132,2025-09-19,CVNA
3,8.49002321737798e-05,2025-09-19,CVNA
4,0.00035075731312005526,2025-09-19,CVNA
5,-0.0051842411626397715,2025-09-19,CVNA
6,-0.004674357026650145,2025-09-19,CVNA
7,0.00017194408993626175,2025-09-19,CVNA
8,0.003502800737908053,2025-09-19,CVNA
9,0.004145547900192662,2025-09-19,CVNA
10,-0.0008566924033417215,2025-09-19,CVNA
11,0.014870969463676782,2025-09-19,CVNA
12,0.0007230463403879771,2025-09-19,CVNA
13,0.0033006977815186966,2025-09-19,CVNA
14,0.0038105831190682698,2025-09-19,CVNA
1,0.0006857191204621494,2025-09-19,CVS
2,0.0029414902338865427,2025-09-19,CVS
3,-0.0016092960654585093,2025-09-19,CVS
4,-0.0016125441006416255,2025-09-19,CVS
5,-0.0003349970931452522,2025-09-19,CVS
6,-0.0003130067680042635,2025-09-19,CVS
7,-8.823531592916513e-06,2025-09-19,CVS
8,0.0030660318808000144,2025-09-19,CVS
9,0.0019336143238855299,2025-09-19,CVS
10,0.0011459650463056634,2025-09-19,CVS
11,0.005156962913704329,2025-09-19,CVS
12,-0.0008474506510651983,2025-09-19,CVS
13,0.0008987938220218979,2025-09-19,CVS
14,0.004854973345779633,2025-09-19,CVS
1,0.0005268076086253182,2025-09-19,CVX
2,0.003323306399037023,2025-09-19,CVX
3,-0.0011523764494790424,2025-09-19,CVX
4,-0.0014661787748670853,2025-09-19,CVX
5,0.0006248465556002265,2025-09-19,CVX
6,-0.0030969185526312903,2025-09-19,CVX
7,0.0019833853305181366,2025-09-19,CVX
8,0.0026801424792906804,2025-09-19,CVX
9,0.0014504668885636468,2025-09-19,CVX
10,-0.0008083682674419395,2025-09-19,CVX
11,0.0051170594134276,2025-09-19,CVX
12,3.5907846151749626e-05,2025-09-19,CVX
13,0.00191479047288703,2025-09-19,CVX
14,0.004162432182599666,2025-09-19,CVX
1,-0.0007824379681553621,2025-09-19,CWAN
2,-0.004094915885600736,2025-09-19,CWAN
3,0.005098869466955031,2025-09-19,CWAN
4,0.00300048596516256,2025-09-19,CWAN
5,0.003763182438613531,2025-09-19,CWAN
6,0.01213888838931251,2025-09-19,CWAN
7,0.007321743815371308,2025-09-19,CWAN
8,0.001272530326740502,2025-09-19,CWAN
9,0.00997654674893773,2025-09-19,CWAN
10,0.003415937634938789,2025-09-19,CWAN
11,0.007960147974412737,2025-09-19,CWAN
12,0.0022491063898987143,2025-09-19,CWAN
13,0.01565109332643372,2025-09-19,CWAN
14,0.007086174493203313,2025-09-19,CWAN
1,-0.0018020228190438455,2025-09-19,CWH
2,-0.00409161105907361,2025-09-19,CWH
3,0.0021305595173753333,2025-09-19,CWH
4,0.00846770392390986,2025-09-19,CWH
5,0.009799646692106194,2025-09-19,CWH
6,0.009168090883112238,2025-09-19,CWH
7,0.01098592580665417,2025-09-19,CWH
8,0.0016420888727085396,2025-09-19,CWH
9,0.0035533493788998415,2025-09-19,CWH
10,0.008927614063198025,2025-09-19,CWH
11,0.001929609676337789,2025-09-19,CWH
12,0.009790527323844497,2025-09-19,CWH
13,0.010995545452895225,2025-09-19,CWH
14,0.006841306281559009,2025-09-19,CWH
1,0.0012554580367941095,2025-09-19,CWK
2,-0.003291708638511166,2025-09-19,CWK
3,0.007590844035330151,2025-09-19,CWK
4,0.004221955595990938,2025-09-19,CWK
5,0.0055635861278519995,2025-09-19,CWK
6,0.012520381236637615,2025-09-19,CWK
7,0.006563097048519835,2025-09-19,CWK
8,0.013386564490677603,2025-09-19,CWK
9,0.0054422571004979995,2025-09-19,CWK
10,-0.0007498845011675698,2025-09-19,CWK
11,0.006489946802593585,2025-09-19,CWK
12,0.010213181993157622,2025-09-19,CWK
13,0.00340729833664207,2025-09-19,CWK
14,0.005351188968360792,2025-09-19,CWK
1,-0.0010791598153753,2025-09-19,CX
2,-0.005108109511611679,2025-09-19,CX
3,0.0048885077939055605,2025-09-19,CX
4,0.0014190040483099819,2025-09-19,CX
5,0.005599616641896566,2025-09-19,CX
6,0.013683577342800757,2025-09-19,CX
7,0.006820405112049898,2025-09-19,CX
8,0.0060758904542957065,2025-09-19,CX
9,0.008307041228368867,2025-09-19,CX
10,0.0018040836270097117,2025-09-19,CX
11,0.004781625262361398,2025-09-19,CX
12,0.008455888539785421,2025-09-19,CX
13,0.0033792023588312477,2025-09-19,CX
14,0.0019599217058328777,2025-09-19,CX
1,-0.0007456617105072676,2025-09-19,CXM
2,-0.002514912989645798,2025-09-19,CXM
3,0.0037748901231692772,2025-09-19,CXM
4,0.008047211719115772,2025-09-19,CXM
5,0.003653119364849878,2025-09-19,CXM
6,0.012845450981702748,2025-09-19,CXM
7,0.0065897680825726225,2025-09-19,CXM
8,0.005780619116632464,2025-09-19,CXM
9,0.00803848133119906,2025-09-19,CXM
10,0.011138242138423037,2025-09-19,CXM
11,0.01923527963856528,2025-09-19,CXM
12,0.005999975238080505,2025-09-19,CXM
13,0.006462613307833087,2025-09-19,CXM
14,0.01592538947298305,2025-09-19,CXM
1,0.0001923217109454367,2025-09-19,CYTK
2,-0.003798462388282674,2025-09-19,CYTK
3,0.010678304420014516,2025-09-19,CYTK
4,0.0019322920682691748,2025-09-19,CYTK
5,0.007585308389763559,2025-09-19,CYTK
6,0.014298539583922864,2025-09-19,CYTK
7,0.010641071585201722,2025-09-19,CYTK
8,0.003746566858863178,2025-09-19,CYTK
9,0.005183186757049664,2025-09-19,CYTK
10,0.002610504072321984,2025-09-19,CYTK
11,0.002851529583164553,2025-09-19,CYTK
12,0.0041607928278012555,2025-09-19,CYTK
13,0.007552180325337106,2025-09-19,CYTK
14,0.00035040635980047613,2025-09-19,CYTK
1,0.0013398873593778373,2025-09-19,CZR
2,-0.0007556614273295364,2025-09-19,CZR
3,-0.0018133840124222736,2025-09-19,CZR
4,-0.002013489356519374,2025-09-19,CZR
5,-0.003476826014865662,2025-09-19,CZR
6,0.00026021051399341053,2025-09-19,CZR
7,-0.0014907553063316938,2025-09-19,CZR
8,0.0039746173736022565,2025-09-19,CZR
9,0.0033205104561612165,2025-09-19,CZR
10,-0.0014705152754643685,2025-09-19,CZR
11,0.000643886127361622,2025-09-19,CZR
12,0.00026909702280067047,2025-09-19,CZR
13,-0.00229511654883592,2025-09-19,CZR
14,-0.002329477233487363,2025-09-19,CZR
1,0.0011941926349230158,2025-09-19,D
2,-0.00015090816972367755,2025-09-19,D
3,-0.002234753914137682,2025-09-19,D
4,-8.277988879460775e-05,2025-09-19,D
5,-0.003647451412244976,2025-09-19,D
6,-0.0009925194261522592,2025-09-19,D
7,-0.0020432547845213598,2025-09-19,D
8,0.0028543576886600882,2025-09-19,D
9,0.004771369087939863,2025-09-19,D
10,0.00013732412081999973,2025-09-19,D
11,0.002948139025497572,2025-09-19,D
12,-0.0012834186456012497,2025-09-19,D
13,-0.0014305153061275994,2025-09-19,D
14,0.0014124068389211955,2025-09-19,D
1,0.0009910505809096976,2025-09-19,DAL
2,-0.00039466460304343667,2025-09-19,DAL
3,-0.0012923488342188182,2025-09-19,DAL
4,0.002378633402010956,2025-09-19,DAL
5,-0.0044955184083776195,2025-09-19,DAL
6,-0.0014597195078729862,2025-09-19,DAL
7,-0.003145409440773362,2025-09-19,DAL
8,0.003935966580631304,2025-09-19,DAL
9,0.006580817334882978,2025-09-19,DAL
10,-0.004218832986521966,2025-09-19,DAL
11,0.006012115005494558,2025-09-19,DAL
12,-0.0033699642233401,2025-09-19,DAL
13,-0.0027730203118086364,2025-09-19,DAL
14,0.0010329979346536816,2025-09-19,DAL
1,-3.832585032391951e-05,2025-09-19,DAN
2,-0.006865700022111812,2025-09-19,DAN
3,0.0039090703455749096,2025-09-19,DAN
4,0.0015222711933615427,2025-09-19,DAN
5,0.0029760598653097584,2025-09-19,DAN
6,0.008613162325632707,2025-09-19,DAN
7,0.0055591451304254315,2025-09-19,DAN
8,0.004546177999869572,2025-09-19,DAN
9,0.005246141454936009,2025-09-19,DAN
10,0.0076456378079470715,2025-09-19,DAN
11,0.0020954453196227523,2025-09-19,DAN
12,0.0038353687197906178,2025-09-19,DAN
13,0.0048980629830885445,2025-09-19,DAN
14,0.0038967011940505007,2025-09-19,DAN
1,-0.0025605876792331845,2025-09-19,DAR
2,-0.0047653512083508905,2025-09-19,DAR
3,0.004139660594505308,2025-09-19,DAR
4,0.004274819685327607,2025-09-19,DAR
5,0.006456249156530696,2025-09-19,DAR
6,0.006399731400046998,2025-09-19,DAR
7,0.00829904877333151,2025-09-19,DAR
8,0.002087363793056088,2025-09-19,DAR
9,0.004266550247800528,2025-09-19,DAR
10,0.003618991648662807,2025-09-19,DAR
11,0.007625624231694779,2025-09-19,DAR
12,0.003201484267890625,2025-09-19,DAR
13,0.004459322580428709,2025-09-19,DAR
14,0.0061100493959821405,2025-09-19,DAR
1,0.0009232234859627263,2025-09-19,DASH
2,0.00275364783531529,2025-09-19,DASH
3,-0.0017842268553768766,2025-09-19,DASH
4,-0.0011314398372833075,2025-09-19,DASH
5,-0.0011558396686922627,2025-09-19,DASH
6,-0.006179087606807229,2025-09-19,DASH
7,8.532902247811938e-05,2025-09-19,DASH
8,0.0032371715490124484,2025-09-19,DASH
9,0.0016222316543868633,2025-09-19,DASH
10,-0.002747620492017887,2025-09-19,DASH
11,0.006197262712303924,2025-09-19,DASH
12,-0.004294188357470924,2025-09-19,DASH
13,0.0005900972021543515,2025-09-19,DASH
14,0.007206275356864328,2025-09-19,DASH
1,-0.0003853119423012628,2025-09-19,DAWN
2,-0.003942559482899454,2025-09-19,DAWN
3,0.008250275071264,2025-09-19,DAWN
4,0.004690503887738316,2025-09-19,DAWN
5,0.012529490131514293,2025-09-19,DAWN
6,0.0107316740262613,2025-09-19,DAWN
7,0.006497385841285379,2025-09-19,DAWN
8,0.0067265516830257825,2025-09-19,DAWN
9,0.006942576627295464,2025-09-19,DAWN
10,0.0003703555153021354,2025-09-19,DAWN
11,0.0025405282057818666,2025-09-19,DAWN
12,0.001094476068050637,2025-09-19,DAWN
13,0.010229345634907924,2025-09-19,DAWN
14,0.0002948621660746704,2025-09-19,DAWN
1,-0.0015944611264074638,2025-09-19,DAY
2,-0.004448502103613369,2025-09-19,DAY
3,0.0037953741160814355,2025-09-19,DAY
4,0.0029018801504607197,2025-09-19,DAY
5,0.00735590236372581,2025-09-19,DAY
6,0.014099812082840803,2025-09-19,DAY
7,0.007361327565548612,2025-09-19,DAY
8,0.0037303090796226715,2025-09-19,DAY
9,0.006300912469355043,2025-09-19,DAY
10,0.0026974718181321934,2025-09-19,DAY
11,0.010280923620044057,2025-09-19,DAY
12,0.003581801926475793,2025-09-19,DAY
13,0.007953026864779958,2025-09-19,DAY
14,0.010743060969899182,2025-09-19,DAY
1,0.0009688400389153963,2025-09-19,DB
2,-3.1401112853288116e-05,2025-09-19,DB
3,-0.0017565463780700307,2025-09-19,DB
4,-0.00022900036645257337,2025-09-19,DB
5,-0.005171207655204325,2025-09-19,DB
6,-0.0016302352639726895,2025-09-19,DB
7,-0.0026001535765461845,2025-09-19,DB
8,0.0081563153945269,2025-09-19,DB
9,0.0035195321838996925,2025-09-19,DB
10,0.0007634834741567333,2025-09-19,DB
11,0.0021825052132847297,2025-09-19,DB
12,-0.0021146845714151135,2025-09-19,DB
13,-0.0028256208551305857,2025-09-19,DB
14,-0.0005928101085291513,2025-09-19,DB
1,-0.0003279213500962476,2025-09-19,DBRG
2,-0.005937541866483869,2025-09-19,DBRG
3,0.0037243147417770407,2025-09-19,DBRG
4,0.0035425038160616126,2025-09-19,DBRG
5,0.004831559423744959,2025-09-19,DBRG
6,0.01137023037687338,2025-09-19,DBRG
7,0.007282944222326104,2025-09-19,DBRG
8,0.0007244081379234027,2025-09-19,DBRG
9,0.00422401196447063,2025-09-19,DBRG
10,0.004137159035763698,2025-09-19,DBRG
11,0.002893871484991168,2025-09-19,DBRG
12,0.008277779698520782,2025-09-19,DBRG
13,0.007064366827565014,2025-09-19,DBRG
14,0.0036455268535812314,2025-09-19,DBRG
1,-0.0013271440501346136,2025-09-19,DBX
2,-0.0036843119868093096,2025-09-19,DBX
3,0.0032996530825093787,2025-09-19,DBX
4,0.008389156846161986,2025-09-19,DBX
5,0.012880449817123501,2025-09-19,DBX
6,0.019202258668069953,2025-09-19,DBX
7,0.009646444009716376,2025-09-19,DBX
8,0.01291688901909197,2025-09-19,DBX
9,0.011618097610138012,2025-09-19,DBX
10,0.006142410495045731,2025-09-19,DBX
11,0.0048385340317168655,2025-09-19,DBX
12,0.004462977804721287,2025-09-19,DBX
13,0.002173980560505842,2025-09-19,DBX
14,0.003076804375188757,2025-09-19,DBX
1,0.0004897700430613837,2025-09-19,DD
2,0.0029788476140436143,2025-09-19,DD
3,-0.0015324043048594623,2025-09-19,DD
4,-0.0015131784072908697,2025-09-19,DD
5,-6.266730785430149e-05,2025-09-19,DD
6,-0.002116631358624805,2025-09-19,DD
7,0.0005470099733262158,2025-09-19,DD
8,0.0030512518285022577,2025-09-19,DD
9,0.0011077473347431866,2025-09-19,DD
10,0.001632314095300134,2025-09-19,DD
11,0.005183603694560826,2025-09-19,DD
12,-0.0006841774161014917,2025-09-19,DD
13,0.0012186839197282741,2025-09-19,DD
14,0.004715574192177826,2025-09-19,DD
1,0.0011640563525051727,2025-09-19,DDOG
2,0.0005417713517627008,2025-09-19,DDOG
3,-0.000357022846832046,2025-09-19,DDOG
4,5.167194966898526e-05,2025-09-19,DDOG
5,-0.0064210455440319005,2025-09-19,DDOG
6,-0.0028747083567551976,2025-09-19,DDOG
7,0.0020483796441579426,2025-09-19,DDOG
8,0.008293011331715332,2025-09-19,DDOG
9,0.007037908582912666,2025-09-19,DDOG
10,0.000890102247352275,2025-09-19,DDOG
11,0.006907477469632471,2025-09-19,DDOG
12,0.00020085644979967173,2025-09-19,DDOG
13,0.0012933938549878404,2025-09-19,DDOG
14,-0.0002078682655156654,2025-09-19,DDOG
1,0.0010314980380422083,2025-09-19,DE
2,0.0019364687201095356,2025-09-19,DE
3,-0.0006459650919761975,2025-09-19,DE
4,-0.0017141938921395267,2025-09-19,DE
5,0.001540099267162407,2025-09-19,DE
6,-0.0014339370821833685,2025-09-19,DE
7,-0.00020098627484622532,2025-09-19,DE
8,0.0027917505195299984,2025-09-19,DE
9,0.0017061306516947242,2025-09-19,DE
10,-0.0013621305536681463,2025-09-19,DE
11,0.004652142650225139,2025-09-19,DE
12,-0.0021612444960071226,2025-09-19,DE
13,-0.00042980864642442744,2025-09-19,DE
14,0.005335398014402568,2025-09-19,DE
1,-0.0004863224226862098,2025-09-19,DEA
2,-0.00522445347488375,2025-09-19,DEA
3,0.005125802560989842,2025-09-19,DEA
4,0.0013267365690459237,2025-09-19,DEA
5,0.0030111963477824277,2025-09-19,DEA
6,0.01312132905022305,2025-09-19,DEA
7,0.004903348527541935,2025-09-19,DEA
8,0.0012405899818460553,2025-09-19,DEA
9,0.005435256500599488,2025-09-19,DEA
10,0.0026064742232700363,2025-09-19,DEA
11,0.001968818997087203,2025-09-19,DEA
12,0.004708962140367703,2025-09-19,DEA
13,0.006717049100585577,2025-09-19,DEA
14,0.006244776597034308,2025-09-19,DEA
1,-0.0014427860749186231,2025-09-19,DEI
2,-0.0031590668343959172,2025-09-19,DEI
3,0.004310487884567268,2025-09-19,DEI
4,0.00438500499055711,2025-09-19,DEI
5,0.003317923313494202,2025-09-19,DEI
