period,er,Date,Symbol
1,0.004025767829138989,2026-07-23,GGB
2,0.0019713796844586934,2026-07-23,GGB
3,-0.002192686199228121,2026-07-23,GGB
4,-0.003648785620934554,2026-07-23,GGB
5,0.0018571490534874985,2026-07-23,GGB
6,-0.00011954613350036716,2026-07-23,GGB
7,0.000921829218656216,2026-07-23,GGB
8,0.013181777200682712,2026-07-23,GGB
9,0.005282391802357012,2026-07-23,GGB
10,0.01853897010969368,2026-07-23,GGB
11,0.00897983172917411,2026-07-23,GGB
12,0.012964921344240972,2026-07-23,GGB
13,0.04014543707847379,2026-07-23,GGB
14,0.02416023870899776,2026-07-23,GGB
1,0.0032820590036717846,2026-07-23,GH
2,0.00023349421065317792,2026-07-23,GH
3,-0.000824144069073686,2026-07-23,GH
4,-0.002746748913614594,2026-07-23,GH
5,0.0025394217231721537,2026-07-23,GH
6,0.0006390331916761162,2026-07-23,GH
7,0.006415147363522825,2026-07-23,GH
8,0.008942522413994557,2026-07-23,GH
9,0.01317240782453717,2026-07-23,GH
10,0.027332049317536956,2026-07-23,GH
11,0.012036433238556925,2026-07-23,GH
12,0.020777468845259748,2026-07-23,GH
13,0.049853328706501526,2026-07-23,GH
14,0.014717640289044535,2026-07-23,GH
1,-0.0014778966128129445,2026-07-23,GILD
2,-0.0013039073312670596,2026-07-23,GILD
3,-0.0011389666548896882,2026-07-23,GILD
4,0.0011010487049709981,2026-07-23,GILD
5,-0.001999150628528352,2026-07-23,GILD
6,-0.0018581325396632258,2026-07-23,GILD
7,-0.0002888037921244269,2026-07-23,GILD
8,-0.006766001788721646,2026-07-23,GILD
9,0.0005290863322489831,2026-07-23,GILD
10,0.002337842260210703,2026-07-23,GILD
11,-0.003977921918511909,2026-07-23,GILD
12,0.0013703001367381918,2026-07-23,GILD
13,0.004259758710375963,2026-07-23,GILD
14,-0.0018151595387291572,2026-07-23,GILD
1,-0.0017517759800064865,2026-07-23,GIS
2,0.0009570802036418719,2026-07-23,GIS
3,-0.000427840872802524,2026-07-23,GIS
4,0.00032537746939336756,2026-07-23,GIS
5,-0.00047671421092659617,2026-07-23,GIS
6,-0.00011716605774089129,2026-07-23,GIS
7,0.0005787254894495289,2026-07-23,GIS
8,-0.0032893711823159546,2026-07-23,GIS
9,-0.0023969796722830253,2026-07-23,GIS
10,-0.0055932419559392935,2026-07-23,GIS
11,0.0003172980828629868,2026-07-23,GIS
12,-0.0041834310195953085,2026-07-23,GIS
13,-0.007942743155269417,2026-07-23,GIS
14,-0.002909603719992164,2026-07-23,GIS
1,0.0023660275706697113,2026-07-23,GL
2,0.0003780497200017276,2026-07-23,GL
3,-0.0016235340660162507,2026-07-23,GL
4,-0.0014738728904325328,2026-07-23,GL
5,0.0004983443985104239,2026-07-23,GL
6,-0.0010934634992706177,2026-07-23,GL
7,0.0058251854335356745,2026-07-23,GL
8,0.012856669488553588,2026-07-23,GL
9,0.006660620152007966,2026-07-23,GL
10,0.025510558317969223,2026-07-23,GL
11,0.018099570800087415,2026-07-23,GL
12,0.01295968483863832,2026-07-23,GL
13,0.03418499809625678,2026-07-23,GL
14,0.02591176086803954,2026-07-23,GL
1,0.0034540628425807204,2026-07-23,GLBE
2,0.0011223598645432938,2026-07-23,GLBE
3,-0.001018122635513572,2026-07-23,GLBE
4,-0.00021129886388078717,2026-07-23,GLBE
5,0.004509351181667458,2026-07-23,GLBE
6,0.0018036585533410966,2026-07-23,GLBE
7,0.002866310659022981,2026-07-23,GLBE
8,0.010208183215295185,2026-07-23,GLBE
9,0.0033728209987554905,2026-07-23,GLBE
10,0.023175602659427284,2026-07-23,GLBE
11,0.008868220345061427,2026-07-23,GLBE
12,0.022268331373555342,2026-07-23,GLBE
13,0.032534774516964515,2026-07-23,GLBE
14,0.02405939490355712,2026-07-23,GLBE
1,0.0018050280074281377,2026-07-23,GLNG
2,0.0007033944582666152,2026-07-23,GLNG
3,-0.00010459633941430981,2026-07-23,GLNG
4,-0.004232060435305465,2026-07-23,GLNG
5,0.0028444715783410212,2026-07-23,GLNG
6,0.0015674394398269066,2026-07-23,GLNG
7,0.0017294478400561848,2026-07-23,GLNG
8,0.009924151259943571,2026-07-23,GLNG
9,0.006892000528581781,2026-07-23,GLNG
10,0.022435883123343926,2026-07-23,GLNG
11,0.010478049350820412,2026-07-23,GLNG
12,0.014144664229510407,2026-07-23,GLNG
13,0.039880378517550476,2026-07-23,GLNG
14,0.020883168002867863,2026-07-23,GLNG
1,0.0033345793193999226,2026-07-23,GLPI
2,0.0009395610356354323,2026-07-23,GLPI
3,-5.777776425283934e-05,2026-07-23,GLPI
4,-0.004880668576225625,2026-07-23,GLPI
5,0.001354898884818114,2026-07-23,GLPI
6,-0.00025858913390677373,2026-07-23,GLPI
7,0.006386123900544723,2026-07-23,GLPI
8,0.009947465070633203,2026-07-23,GLPI
9,0.003721165553659936,2026-07-23,GLPI
10,0.014966060627749559,2026-07-23,GLPI
11,0.010744194888344822,2026-07-23,GLPI
12,0.01241570326506882,2026-07-23,GLPI
13,0.026331294368478666,2026-07-23,GLPI
14,0.018065399353629524,2026-07-23,GLPI
1,-0.0020868559741421583,2026-07-23,GLW
2,0.0009110781625016982,2026-07-23,GLW
3,0.00019348760410038625,2026-07-23,GLW
4,-0.0007675012129726674,2026-07-23,GLW
5,-0.0010938633544872569,2026-07-23,GLW
6,-0.000786411247340841,2026-07-23,GLW
7,-0.0003603735033118419,2026-07-23,GLW
8,0.0003887183386886621,2026-07-23,GLW
9,0.0022789470936948526,2026-07-23,GLW
10,-0.006038011849593091,2026-07-23,GLW
11,-0.002068856935040328,2026-07-23,GLW
12,-0.0037238848575918628,2026-07-23,GLW
13,-0.006706664624631636,2026-07-23,GLW
14,0.0011377915112798956,2026-07-23,GLW
1,-0.0012168273305892556,2026-07-23,GM
2,-0.0005318593707130886,2026-07-23,GM
3,-0.004008653105573966,2026-07-23,GM
4,0.0010429876199722977,2026-07-23,GM
5,-0.000176817595007094,2026-07-23,GM
6,0.0003897341601810036,2026-07-23,GM
7,0.0007595262774250426,2026-07-23,GM
8,-0.0022308111820614164,2026-07-23,GM
9,-0.001315959123050208,2026-07-23,GM
10,-0.0017389858878387808,2026-07-23,GM
11,-0.0005873609686690818,2026-07-23,GM
12,0.003108391763347169,2026-07-23,GM
13,-0.0012193816404836467,2026-07-23,GM
14,0.0014793280316871475,2026-07-23,GM
1,0.002940404883239949,2026-07-23,GMED
2,-0.0010131263731456386,2026-07-23,GMED
3,6.261820772820687e-05,2026-07-23,GMED
4,-0.00798726246969928,2026-07-23,GMED
5,0.0020609504270330203,2026-07-23,GMED
6,0.002648012298861954,2026-07-23,GMED
7,0.0044541937089414,2026-07-23,GMED
8,0.009975214894800286,2026-07-23,GMED
9,0.0007804721524268327,2026-07-23,GMED
10,0.022438829270828093,2026-07-23,GMED
11,0.019537549933302777,2026-07-23,GMED
12,0.016867529131168665,2026-07-23,GMED
13,0.048252961626928687,2026-07-23,GMED
14,0.023983070604096386,2026-07-23,GMED
1,0.0019768545154263024,2026-07-23,GNL
2,-0.00023713620659393883,2026-07-23,GNL
3,0.0024841159076602055,2026-07-23,GNL
4,-0.0027799037871964628,2026-07-23,GNL
5,0.0006676901675258135,2026-07-23,GNL
6,0.0026449866668522078,2026-07-23,GNL
7,0.002603648021470777,2026-07-23,GNL
8,0.0052158566280277475,2026-07-23,GNL
9,0.0014778952613742119,2026-07-23,GNL
10,0.010749426292514082,2026-07-23,GNL
11,0.011490798749063044,2026-07-23,GNL
12,0.01775248368259982,2026-07-23,GNL
13,0.027176027264383094,2026-07-23,GNL
14,0.010782630097697456,2026-07-23,GNL
1,0.0031340597806417936,2026-07-23,GNTX
2,-0.0003648860989903261,2026-07-23,GNTX
3,7.397237429491321e-05,2026-07-23,GNTX
4,-0.004337705012546825,2026-07-23,GNTX
5,0.005042615336883824,2026-07-23,GNTX
6,-0.000381023176478941,2026-07-23,GNTX
7,0.005442741079280072,2026-07-23,GNTX
8,0.01306909940259378,2026-07-23,GNTX
9,-0.0008531135562430235,2026-07-23,GNTX
10,0.02012782028644118,2026-07-23,GNTX
11,0.011260464317479487,2026-07-23,GNTX
12,0.01891718793311704,2026-07-23,GNTX
13,0.027416578206932912,2026-07-23,GNTX
14,0.021730797785581048,2026-07-23,GNTX
1,0.003979720228209585,2026-07-23,GO
2,-0.00018185529597677296,2026-07-23,GO
3,-0.0019251544301132997,2026-07-23,GO
4,-0.004298223149924138,2026-07-23,GO
5,0.0004454693245552662,2026-07-23,GO
6,-0.002476662924216289,2026-07-23,GO
7,0.0016621454157963126,2026-07-23,GO
8,0.011019969523668273,2026-07-23,GO
9,-0.0026392224972411104,2026-07-23,GO
10,0.01879866921120942,2026-07-23,GO
11,0.008873201287350141,2026-07-23,GO
12,0.01372159952175644,2026-07-23,GO
13,0.036049944132452244,2026-07-23,GO
14,0.025678391250424367,2026-07-23,GO
1,0.002246256190128167,2026-07-23,GOGL
2,0.0004321583198212831,2026-07-23,GOGL
3,0.0008985749115684396,2026-07-23,GOGL
4,-0.003177214127986767,2026-07-23,GOGL
5,0.003856725541862372,2026-07-23,GOGL
6,0.0014764870017147233,2026-07-23,GOGL
7,0.003746503711806731,2026-07-23,GOGL
8,0.008849904734789206,2026-07-23,GOGL
9,0.0020947465277941528,2026-07-23,GOGL
10,0.023906090319082234,2026-07-23,GOGL
11,0.01579898297285495,2026-07-23,GOGL
12,0.017538780303571238,2026-07-23,GOGL
13,0.029435466134111483,2026-07-23,GOGL
14,0.021406901901577746,2026-07-23,GOGL
1,-0.0007165070076913101,2026-07-23,GOLD
2,-0.0010782663081975274,2026-07-23,GOLD
3,-0.002885462223625678,2026-07-23,GOLD
4,0.0022450657953820676,2026-07-23,GOLD
5,0.00311257918333569,2026-07-23,GOLD
6,-0.0012985507669965623,2026-07-23,GOLD
7,-0.0017678738099075459,2026-07-23,GOLD
8,-0.003796050231771477,2026-07-23,GOLD
9,-0.0005616141528752192,2026-07-23,GOLD
10,0.0020746295290506927,2026-07-23,GOLD
11,-0.0017533244369054824,2026-07-23,GOLD
12,-0.00453267233139467,2026-07-23,GOLD
13,-0.004236247218997494,2026-07-23,GOLD
14,-0.008034654190582805,2026-07-23,GOLD
1,-0.001239410972667887,2026-07-23,GOOG
2,-0.0007206477823859118,2026-07-23,GOOG
3,-0.0011435880018156991,2026-07-23,GOOG
4,0.0024119792937105046,2026-07-23,GOOG
5,0.0021693150417042943,2026-07-23,GOOG
6,0.001249920169748177,2026-07-23,GOOG
7,0.0021914165564106552,2026-07-23,GOOG
8,-0.002219300542011397,2026-07-23,GOOG
9,-0.0024452358854447727,2026-07-23,GOOG
10,-0.003465573516956133,2026-07-23,GOOG
11,0.0003689779021626981,2026-07-23,GOOG
12,0.0007666974471728514,2026-07-23,GOOG
13,0.0021883231807961535,2026-07-23,GOOG
14,0.00082294169053025,2026-07-23,GOOG
1,-0.0013439965618372977,2026-07-23,GOOGL
2,-0.0007162943877882004,2026-07-23,GOOGL
3,-0.0014691170340110037,2026-07-23,GOOGL
4,0.0027548712722871233,2026-07-23,GOOGL
5,0.0023612396213739464,2026-07-23,GOOGL
6,0.0021649261361544724,2026-07-23,GOOGL
7,0.003185892716560025,2026-07-23,GOOGL
8,-0.002155759327632387,2026-07-23,GOOGL
9,-0.0042411789535715064,2026-07-23,GOOGL
10,-0.0017807073751803307,2026-07-23,GOOGL
11,0.00013096987432402115,2026-07-23,GOOGL
12,0.001382394258519177,2026-07-23,GOOGL
13,0.0015365632056704547,2026-07-23,GOOGL
14,0.00038030510731848727,2026-07-23,GOOGL
1,0.002280861807395212,2026-07-23,GOTU
2,2.5709845533824123e-05,2026-07-23,GOTU
3,-0.0032628156953119717,2026-07-23,GOTU
4,-0.005757578621245031,2026-07-23,GOTU
5,0.007042639830863113,2026-07-23,GOTU
6,-8.809226101476289e-05,2026-07-23,GOTU
7,0.006433576938279796,2026-07-23,GOTU
8,0.00939228295733086,2026-07-23,GOTU
9,0.0004139171344462864,2026-07-23,GOTU
10,0.016099019292345328,2026-07-23,GOTU
11,0.010968868480246767,2026-07-23,GOTU
12,0.01631888992882037,2026-07-23,GOTU
13,0.04487418420056511,2026-07-23,GOTU
14,0.016356352781358243,2026-07-23,GOTU
1,-0.0022423710149956752,2026-07-23,GPC
2,0.0021114206072655787,2026-07-23,GPC
3,-0.0006950114741745208,2026-07-23,GPC
4,0.000528599363278721,2026-07-23,GPC
5,-0.0005904361510973008,2026-07-23,GPC
6,-0.0003322156029724175,2026-07-23,GPC
7,-0.0012616890796194205,2026-07-23,GPC
8,-0.0018555847657658903,2026-07-23,GPC
9,-0.0008777559679055798,2026-07-23,GPC
10,-0.009664057528699008,2026-07-23,GPC
11,-0.0010973400669334749,2026-07-23,GPC
12,-0.0017885238039139014,2026-07-23,GPC
13,-0.007325481148658582,2026-07-23,GPC
14,-0.001597177592876344,2026-07-23,GPC
1,0.0033835863012317354,2026-07-23,GPCR
2,0.0013627096150757676,2026-07-23,GPCR
3,-0.0013210903354035721,2026-07-23,GPCR
4,-0.005540673756137453,2026-07-23,GPCR
5,0.00728808032543903,2026-07-23,GPCR
6,0.004675260720958715,2026-07-23,GPCR
7,0.0019633280236629647,2026-07-23,GPCR
8,0.009736696601729189,2026-07-23,GPCR
9,0.0017086519050076286,2026-07-23,GPCR
10,0.019370301603192672,2026-07-23,GPCR
11,0.014875358127394583,2026-07-23,GPCR
12,0.022489822673073943,2026-07-23,GPCR
13,0.029488857338439946,2026-07-23,GPCR
14,0.01854247536627455,2026-07-23,GPCR
1,0.0038020292828698636,2026-07-23,GPK
2,0.0011435172603091205,2026-07-23,GPK
3,-0.0012261502277628393,2026-07-23,GPK
4,-0.004561817220550892,2026-07-23,GPK
5,0.0010048176111627563,2026-07-23,GPK
6,0.001481558491584137,2026-07-23,GPK
7,0.002874507204909568,2026-07-23,GPK
8,0.01346913099994567,2026-07-23,GPK
9,0.009853572534912392,2026-07-23,GPK
10,0.021621912422036708,2026-07-23,GPK
11,0.01360823286438779,2026-07-23,GPK
12,0.015190115231910821,2026-07-23,GPK
13,0.026091697359207567,2026-07-23,GPK
14,0.02505639951520952,2026-07-23,GPK
1,-0.0027491480027427464,2026-07-23,GPN
2,0.0015269601794162017,2026-07-23,GPN
3,-0.0024354789622459496,2026-07-23,GPN
4,-0.0006798170689726063,2026-07-23,GPN
5,0.001296174255548024,2026-07-23,GPN
6,0.0003429002447863781,2026-07-23,GPN
7,-0.0013850786966416065,2026-07-23,GPN
8,-0.005234770538226788,2026-07-23,GPN
9,-0.0006314187430617983,2026-07-23,GPN
10,-0.009054068897723274,2026-07-23,GPN
11,-0.0002707610012715996,2026-07-23,GPN
12,-0.000377346506391411,2026-07-23,GPN
13,-0.0053164290211257115,2026-07-23,GPN
14,-0.0016739585237399474,2026-07-23,GPN
1,0.0032159935524140597,2026-07-23,GPRE
2,0.0012681781266511431,2026-07-23,GPRE
3,0.0014054683203414912,2026-07-23,GPRE
4,-0.005043570343259648,2026-07-23,GPRE
5,0.00545808785611368,2026-07-23,GPRE
6,-0.00017175008133082955,2026-07-23,GPRE
7,0.006070325908518093,2026-07-23,GPRE
8,0.010161076543339845,2026-07-23,GPRE
9,-0.00043332155856646285,2026-07-23,GPRE
10,0.018619487127998238,2026-07-23,GPRE
11,0.009296698388101349,2026-07-23,GPRE
12,0.013996597831247475,2026-07-23,GPRE
13,0.025658912777707106,2026-07-23,GPRE
14,0.02081202478641515,2026-07-23,GPRE
1,0.0024291880192611848,2026-07-23,GRAB
2,-3.448471210810343e-05,2026-07-23,GRAB
3,-0.0009928175500893898,2026-07-23,GRAB
4,-0.003438845464543056,2026-07-23,GRAB
5,-0.0003872016758974858,2026-07-23,GRAB
6,0.0016131849783241274,2026-07-23,GRAB
7,0.00086102254708719,2026-07-23,GRAB
8,0.010967382662479097,2026-07-23,GRAB
9,0.0058883462191297595,2026-07-23,GRAB
10,0.02421781068253713,2026-07-23,GRAB
11,0.006214525923715686,2026-07-23,GRAB
12,0.013498460938266604,2026-07-23,GRAB
13,0.03012258880155841,2026-07-23,GRAB
14,0.023380364994341117,2026-07-23,GRAB
1,-0.0003300943965903947,2026-07-23,GS
2,-0.000701941833956294,2026-07-23,GS
3,-0.002629592648241888,2026-07-23,GS
4,0.002650295302840737,2026-07-23,GS
5,-0.00012044270870443606,2026-07-23,GS
6,-0.0008680436254472007,2026-07-23,GS
7,0.002515209756781487,2026-07-23,GS
8,0.0002362614993112051,2026-07-23,GS
9,-8.105077217318863e-06,2026-07-23,GS
10,0.001975566721675672,2026-07-23,GS
11,-0.0001109107872490421,2026-07-23,GS
12,0.0017438171923389921,2026-07-23,GS
13,0.0006027164826713241,2026-07-23,GS
14,-0.000932758987936166,2026-07-23,GS
1,-0.0012915239304457178,2026-07-23,GSK
2,-0.00023875459207337404,2026-07-23,GSK
3,-0.0029735390092359374,2026-07-23,GSK
4,0.0007293781435968869,2026-07-23,GSK
5,-0.0003298530806483257,2026-07-23,GSK
6,-0.0012348007305292607,2026-07-23,GSK
7,0.0016429386167032692,2026-07-23,GSK
8,-0.0020187924605775645,2026-07-23,GSK
9,-0.0020153727263733183,2026-07-23,GSK
10,-0.0012385711447369895,2026-07-23,GSK
11,-0.0009431741825901891,2026-07-23,GSK
12,-0.0014230031239771924,2026-07-23,GSK
13,-0.0011315705501789433,2026-07-23,GSK
14,0.0004363686954249516,2026-07-23,GSK
1,0.0032732480004537363,2026-07-23,GT
2,0.00100434307879832,2026-07-23,GT
3,-0.0020776533741358703,2026-07-23,GT
4,-0.00621706965135403,2026-07-23,GT
5,0.002207912008507954,2026-07-23,GT
6,0.0017306386146864869,2026-07-23,GT
7,0.002210026146641353,2026-07-23,GT
8,0.008531079427325953,2026-07-23,GT
9,0.003840783513897738,2026-07-23,GT
10,0.018828824764798382,2026-07-23,GT
11,0.010294845107134708,2026-07-23,GT
12,0.016509526394926,2026-07-23,GT
13,0.030013449449963998,2026-07-23,GT
14,0.016464550327394776,2026-07-23,GT
1,0.0016560664329972128,2026-07-23,GTES
2,0.0006052077078201185,2026-07-23,GTES
3,-0.00040480736050006505,2026-07-23,GTES
4,-0.001610425368888619,2026-07-23,GTES
5,0.0038074884451146703,2026-07-23,GTES
6,0.004725271013730985,2026-07-23,GTES
7,0.0017129911067744258,2026-07-23,GTES
8,0.012728104994014467,2026-07-23,GTES
9,0.006362796662910504,2026-07-23,GTES
10,0.02285539535194107,2026-07-23,GTES
11,0.008316622395105224,2026-07-23,GTES
12,0.015500100820580514,2026-07-23,GTES
13,0.024977225234859117,2026-07-23,GTES
14,0.022862169050174696,2026-07-23,GTES
1,0.0014300750423812563,2026-07-23,GTLB
2,0.0025789535723118014,2026-07-23,GTLB
3,0.001156805492955404,2026-07-23,GTLB
4,-0.0031744089365114483,2026-07-23,GTLB
5,0.00326825966817049,2026-07-23,GTLB
6,0.007110520590746876,2026-07-23,GTLB
7,-0.00031555873795875445,2026-07-23,GTLB
8,0.014534663080205444,2026-07-23,GTLB
9,0.0005719490143729754,2026-07-23,GTLB
10,0.021045636307096747,2026-07-23,GTLB
11,0.008150977958216196,2026-07-23,GTLB
12,0.01683575704145649,2026-07-23,GTLB
13,0.039665084098528924,2026-07-23,GTLB
14,0.019841695948419807,2026-07-23,GTLB
1,0.003594901063185321,2026-07-23,GXO
2,0.00036554647707083587,2026-07-23,GXO
3,0.00025079309516996644,2026-07-23,GXO
4,-0.003620377029751913,2026-07-23,GXO
5,0.001794210297822104,2026-07-23,GXO
6,0.0014464199765491417,2026-07-23,GXO
7,0.006622743535564991,2026-07-23,GXO
8,0.012917891479486519,2026-07-23,GXO
9,0.003201487766761032,2026-07-23,GXO
10,0.020170996622992987,2026-07-23,GXO
11,0.015093727366838424,2026-07-23,GXO
12,0.010954330600043968,2026-07-23,GXO
13,0.030483181521051318,2026-07-23,GXO
14,0.019424914277780644,2026-07-23,GXO
1,-0.0015725711635893305,2026-07-23,HAL
2,0.0020266645011420338,2026-07-23,HAL
3,-0.0018271644284957313,2026-07-23,HAL
4,0.0012937960215767576,2026-07-23,HAL
5,-0.0009967513320597345,2026-07-23,HAL
6,2.243453640508646e-05,2026-07-23,HAL
7,0.0030636506363126625,2026-07-23,HAL
8,0.0010459260169860462,2026-07-23,HAL
9,-0.0018686032161398804,2026-07-23,HAL
10,-0.00832237624212404,2026-07-23,HAL
11,-0.0004964792470860715,2026-07-23,HAL
12,-0.0013657194749772746,2026-07-23,HAL
13,-0.005237714735412857,2026-07-23,HAL
14,-0.0007009154976151996,2026-07-23,HAL
1,0.002081725704719123,2026-07-23,HALO
2,0.0007882291240426457,2026-07-23,HALO
3,0.001215389816167968,2026-07-23,HALO
4,-0.00258989970771352,2026-07-23,HALO
5,0.005794357518715236,2026-07-23,HALO
6,0.0034724701404221974,2026-07-23,HALO
7,0.0018608195398947722,2026-07-23,HALO
8,0.01455025068731713,2026-07-23,HALO
9,0.0028739390970023843,2026-07-23,HALO
10,0.017641364203261584,2026-07-23,HALO
11,0.013927986039369122,2026-07-23,HALO
12,0.014682455022661014,2026-07-23,HALO
13,0.03909185259091816,2026-07-23,HALO
14,0.02143501035273622,2026-07-23,HALO
1,0.004624453503901253,2026-07-23,HAS
2,-0.0005017891173042664,2026-07-23,HAS
3,0.0009630864173905667,2026-07-23,HAS
4,-0.004073842560444204,2026-07-23,HAS
5,0.0006209227725761166,2026-07-23,HAS
6,0.0014678081569558746,2026-07-23,HAS
7,0.0039053671174165104,2026-07-23,HAS
8,0.009469735137283034,2026-07-23,HAS
9,0.008467741453137799,2026-07-23,HAS
10,0.021102700597738267,2026-07-23,HAS
11,0.01318948674534763,2026-07-23,HAS
12,0.012373384527206469,2026-07-23,HAS
13,0.029887499203031007,2026-07-23,HAS
14,0.013187967968731739,2026-07-23,HAS
1,0.0031293448120009656,2026-07-23,HASI
2,0.00032312788597962683,2026-07-23,HASI
3,-0.00012318698975327867,2026-07-23,HASI
4,-0.0038573451155660588,2026-07-23,HASI
5,0.0019378963611529703,2026-07-23,HASI
6,0.001087968852430795,2026-07-23,HASI
7,0.005120920414436774,2026-07-23,HASI
8,0.009288006209852115,2026-07-23,HASI
9,0.001962187123188485,2026-07-23,HASI
10,0.022720992877332504,2026-07-23,HASI
11,0.0068028342260498375,2026-07-23,HASI
12,0.013529827918771792,2026-07-23,HASI
13,0.030641561963555122,2026-07-23,HASI
14,0.02357079164535094,2026-07-23,HASI
1,0.0029906035091415814,2026-07-23,HAYW
2,-0.0006752820040560948,2026-07-23,HAYW
3,0.001368559878772125,2026-07-23,HAYW
4,-0.004393194471789302,2026-07-23,HAYW
5,-0.001134926184612716,2026-07-23,HAYW
6,0.002341871308109473,2026-07-23,HAYW
7,0.004035426628789997,2026-07-23,HAYW
8,0.01266821050190854,2026-07-23,HAYW
9,-0.0003111530356789991,2026-07-23,HAYW
10,0.02553778777335691,2026-07-23,HAYW
11,0.014003554452037112,2026-07-23,HAYW
12,0.015226102421814257,2026-07-23,HAYW
13,0.03369342960052457,2026-07-23,HAYW
14,0.02057680263037098,2026-07-23,HAYW
1,-0.0018958492364670333,2026-07-23,HBAN
2,0.0011345305293547865,2026-07-23,HBAN
3,0.0004582176945739842,2026-07-23,HBAN
4,0.0005181795494890881,2026-07-23,HBAN
5,3.3470490601571226e-05,2026-07-23,HBAN
6,0.00038008221699502347,2026-07-23,HBAN
7,0.001957523960638879,2026-07-23,HBAN
8,-0.0026368893049326975,2026-07-23,HBAN
9,-0.0029766021633698485,2026-07-23,HBAN
10,-0.008974512128661178,2026-07-23,HBAN
11,0.0005360506813294754,2026-07-23,HBAN
12,-0.005133955490871798,2026-07-23,HBAN
13,-0.004693035706827938,2026-07-23,HBAN
14,-0.00014129108864025455,2026-07-23,HBAN
1,0.004349299966712821,2026-07-23,HBM
2,0.0008226565559324913,2026-07-23,HBM
3,-0.00312212512859438,2026-07-23,HBM
4,-0.0036548721081169112,2026-07-23,HBM
5,0.004207281934113732,2026-07-23,HBM
6,0.001475931196265776,2026-07-23,HBM
7,0.0061830469712815,2026-07-23,HBM
8,0.010210320767322447,2026-07-23,HBM
9,0.005404409475289484,2026-07-23,HBM
10,0.02009857279772405,2026-07-23,HBM
11,0.009590416019988685,2026-07-23,HBM
12,0.020548993595648636,2026-07-23,HBM
13,0.047933336701309434,2026-07-23,HBM
14,0.021282818668229765,2026-07-23,HBM
1,-0.0016933699331968732,2026-07-23,HCA
2,-0.0007821136816627139,2026-07-23,HCA
3,-0.003303940849468032,2026-07-23,HCA
4,9.822353599382961e-05,2026-07-23,HCA
5,-0.0003849701554438628,2026-07-23,HCA
6,0.00035064416828129255,2026-07-23,HCA
7,-0.0001597454928823859,2026-07-23,HCA
8,-0.004799744635919027,2026-07-23,HCA
9,-0.0019658398499690847,2026-07-23,HCA
10,-0.0009697436835982857,2026-07-23,HCA
11,0.00011520551916455352,2026-07-23,HCA
12,-0.0015167260081677975,2026-07-23,HCA
13,-0.0007115401830746753,2026-07-23,HCA
14,-0.00048628834813567874,2026-07-23,HCA
1,0.0038835568366229374,2026-07-23,HCC
2,0.000983404204715311,2026-07-23,HCC
3,-0.0009812502841676223,2026-07-23,HCC
4,-0.004484513896087703,2026-07-23,HCC
5,0.0030164876263025827,2026-07-23,HCC
6,0.002873322829009304,2026-07-23,HCC
7,0.0026886568516969658,2026-07-23,HCC
8,0.01278918862740576,2026-07-23,HCC
9,0.0005860528011520197,2026-07-23,HCC
10,0.027966168367744033,2026-07-23,HCC
11,0.015941626600074626,2026-07-23,HCC
12,0.012817828707507209,2026-07-23,HCC
13,0.03346175281742025,2026-07-23,HCC
14,0.021366950053766896,2026-07-23,HCC
1,-0.0017729510843619138,2026-07-23,HD
2,-0.0007393820063276667,2026-07-23,HD
3,-0.003729351221287808,2026-07-23,HD
4,0.0004823583262466779,2026-07-23,HD
5,-0.001025709439267904,2026-07-23,HD
6,-0.0007446780786880421,2026-07-23,HD
7,0.0016797245005874062,2026-07-23,HD
8,-0.0047865921591607645,2026-07-23,HD
9,-0.0014822340788809539,2026-07-23,HD
10,-0.0011063919618284827,2026-07-23,HD
11,-0.00029605068451562107,2026-07-23,HD
12,-0.0008461330149036674,2026-07-23,HD
13,-0.00016866912097637904,2026-07-23,HD
14,6.447187551421112e-05,2026-07-23,HD
1,-0.0009474234038091286,2026-07-23,HDB
2,-0.0004092862672912016,2026-07-23,HDB
3,-0.003014380417522556,2026-07-23,HDB
4,0.003196505276646037,2026-07-23,HDB
5,0.00010215797246256953,2026-07-23,HDB
6,-0.000979398952083992,2026-07-23,HDB
7,0.0008134422981670974,2026-07-23,HDB
8,8.689690182707508e-05,2026-07-23,HDB
9,0.0008784796490004773,2026-07-23,HDB
10,-0.0006338839070900939,2026-07-23,HDB
11,0.000450456344313914,2026-07-23,HDB
12,-0.002399517235199128,2026-07-23,HDB
13,-0.00093639701434134,2026-07-23,HDB
14,-0.0017364028211300142,2026-07-23,HDB
1,-0.001609601570875719,2026-07-23,HIG
2,0.0028884990317207117,2026-07-23,HIG
3,-0.0006855804527280777,2026-07-23,HIG
4,-0.00028366525307950397,2026-07-23,HIG
5,-0.00024717989275354024,2026-07-23,HIG
6,-0.0007582435031809195,2026-07-23,HIG
7,-0.002233047614865429,2026-07-23,HIG
8,-0.0006135410293249283,2026-07-23,HIG
9,-0.0036770694972966303,2026-07-23,HIG
10,-0.009769230515250332,2026-07-23,HIG
11,0.003439634768783337,2026-07-23,HIG
12,-0.005254902404163299,2026-07-23,HIG
13,-0.006572869325293809,2026-07-23,HIG
14,-0.00921128864117925,2026-07-23,HIG
1,0.002965047716528945,2026-07-23,HIMS
2,0.0013333720256753184,2026-07-23,HIMS
3,-0.0013500591959128357,2026-07-23,HIMS
